,CensusTract,State,County,pop_with_low_access,percent_with_low_access
16962,12099000215,Florida,Palm Beach,643.210857585072,0.087345309286403
16840,12095016714,Florida,Orange,643.061122894287,0.216082366563941
15315,12057007102,Florida,Hillsborough,641.909452177584,0.269031622874092
17295,12101030303,Florida,Pasco,641.805831420235,0.210290246205844
14967,12031014338,Florida,Duval,640.77236611396,0.151161209274348
14278,12009069400,Florida,Brevard,640.439329035654,0.104766780473688
15485,12057013321,Florida,Hillsborough,639.726939231157,0.091717123904109
14682,12015020303,Florida,Charlotte,639.520075510721,0.140492107976872
18007,12115002203,Florida,Sarasota,639.169828469865,0.163973788730083
15533,12057014012,Florida,Hillsborough,638.965465392102,0.243693922727728
16880,12095017109,Florida,Orange,637.408589041027,0.105969840239572
16037,12083002301,Florida,Marion,636.601786836981,0.102993332282314
17500,12103024703,Florida,Pinellas,636.495043814182,0.225627452610486
17872,12109021404,Florida,St. Johns,635.372516325833,0.211649738949312
17052,12099004300,Florida,Palm Beach,633.877640023827,0.104153407825144
17798,12105015101,Florida,Polk,633.690207921434,0.182672299775565
14555,12011070321,Florida,Broward,631.917484764933,0.243795325912397
14181,12005002704,Florida,Bay,631.739034618018,0.10656866305972
18204,12127082510,Florida,Volusia,630.521653297065,0.161879756944048
14171,12005002601,Florida,Bay,630.413590293959,0.287860086892219
17904,12111381900,Florida,St. Lucie,630.144589217728,0.097757460319226
17376,12101032010,Florida,Pasco,629.839038568952,0.210156502692343
16920,12097041600,Florida,Osceola,629.478282858326,0.160704182501488
17356,12101031704,Florida,Pasco,629.286273184297,0.113753845478
16824,12095016412,Florida,Orange,627.507170255412,0.134341076911884
15062,12033002604,Florida,Escambia,627.404042300779,0.157718462116837
15007,12031016400,Florida,Duval,627.059479349874,0.122760273952599
17839,12109020400,Florida,St. Johns,625.889198176562,0.202684325834379
15825,12071080300,Florida,Lee,624.011800700449,0.28415837918964
15945,12081000810,Florida,Manatee,622.814284442923,0.111675503755231
17667,12105010401,Florida,Polk,622.711679692521,0.306151268285409
16712,12095011701,Florida,Orange,622.115058524184,0.15008807202031
15363,12057011013,Florida,Hillsborough,622.053899155114,0.191224684646515
15467,12057013204,Florida,Hillsborough,621.725408867001,0.211040532541413
14317,12011010503,Florida,Broward,621.656446585897,0.055322278774219
14751,12019031101,Florida,Clay,621.343415712443,0.190071402787533
16069,12085001102,Florida,Martin,620.433700628166,0.09345288456517
14544,12011070310,Florida,Broward,619.593094567651,0.185840760218252
17276,12099008201,Florida,Palm Beach,619.052649199962,0.155384701104408
15384,12057011412,Florida,Hillsborough,618.184637839098,0.191923203303042
17430,12103020208,Florida,Pinellas,617.617045752704,0.268529150327263
17102,12099005903,Florida,Palm Beach,616.226027437694,0.076855328939598
14537,12011070208,Florida,Broward,612.550289144273,0.082665356159821
15622,12069030308,Florida,Lake,612.498790153535,0.165540213555009
15971,12081001908,Florida,Manatee,612.318570087518,0.103205557068518
16837,12095016710,Florida,Orange,611.949152717366,0.14221453700148
14191,12009060300,Florida,Brevard,609.396826293785,0.127408912041352
17382,12101032104,Florida,Pasco,609.311826293313,0.129036812006208
14668,12015010302,Florida,Charlotte,609.085921395591,0.16705593016884
14260,12009066500,Florida,Brevard,608.839651325164,0.183440690366124
15938,12081000705,Florida,Manatee,608.431257981058,0.133927197442452
14552,12011070318,Florida,Broward,608.214610576629,0.08772747880811
17224,12099007744,Florida,Palm Beach,607.818933537229,0.238734852135597
15495,12057013415,Florida,Hillsborough,606.56779179722,0.155331060639493
16753,12095013801,Florida,Orange,605.135906785726,0.277585278342076
14157,12005001402,Florida,Bay,602.727333975024,0.089986165120189
15713,12071010306,Florida,Lee,601.782898690784,0.11473458506974
17977,12115001403,Florida,Sarasota,600.178145891171,0.097116204836759
16664,12091021400,Florida,Okaloosa,599.389988573384,0.402545324763858
18084,12117021403,Florida,Seminole,598.268145878711,0.074970945598836
14227,12009064201,Florida,Brevard,597.601052969315,0.258031542732865
17771,12105014003,Florida,Polk,594.879762239754,0.177682127311755
18068,12117021203,Florida,Seminole,593.298004409705,0.100067128421269
16623,12087971502,Florida,Monroe,592.734787424069,0.227624726353329
14698,12015030401,Florida,Charlotte,592.622074029583,0.297053671192773
15196,12053041203,Florida,Hernando,592.442633288606,0.147044585080319
15637,12069030803,Florida,Lake,590.542098339647,0.134244623400693
16586,12086019500,Florida,Miami-Dade,589.979715511202,0.081163807334049
15694,12071001907,Florida,Lee,588.545796791993,0.112964644297887
16077,12085001407,Florida,Martin,587.559254310966,0.313532152780665
17890,12111381204,Florida,St. Lucie,586.134037378564,0.17153469048246
14805,12021010509,Florida,Collier,583.657852147938,0.105201487409506
14976,12031014413,Florida,Duval,583.600176983512,0.097919492782469
14160,12005001501,Florida,Bay,582.584712505631,0.12725747324282
14645,12011110334,Florida,Broward,581.822971582412,0.250461890478869
15677,12071001202,Florida,Lee,581.218834362574,0.06554853212615
18034,12115002719,Florida,Sarasota,581.042039937281,0.174173273362494
16882,12095017300,Florida,Orange,580.883486584061,0.058734427359359
16079,12085001409,Florida,Martin,579.874698730418,0.211401640076711
14690,12015020900,Florida,Charlotte,578.29162615753,0.104725031901038
15807,12071050314,Florida,Lee,577.919229626721,0.140852846606561
15339,12057010502,Florida,Hillsborough,575.737421751022,0.270553299695029
17359,12101031707,Florida,Pasco,574.427066234275,0.158244370863437
14233,12009064601,Florida,Brevard,574.157623574137,0.080044280436935
14147,12005000803,Florida,Bay,573.916072148829,0.111526636639881
17330,12101031205,Florida,Pasco,573.792772162705,0.145411244846099
17641,12103027604,Florida,Pinellas,573.098626279563,0.236231915201799
18107,12117021803,Florida,Seminole,571.198509991168,0.171273916039331
17348,12101031508,Florida,Pasco,571.095185043086,0.141465242765194
15667,12071000503,Florida,Lee,570.981536956038,0.149003532608569
15189,12053041005,Florida,Hernando,569.297132490202,0.258771423859183
14747,12019030802,Florida,Clay,568.428535163402,0.086164701404184
14133,12001002219,Florida,Alachua,567.849042285,0.102852570600435
17380,12101032014,Florida,Pasco,567.622914861203,0.097429267913011
15077,12033003301,Florida,Escambia,565.326032856479,0.137248369229541
16725,12095012403,Florida,Orange,563.929226502776,0.132284594535017
15634,12069030602,Florida,Lake,563.721978405024,0.231888925711652
15858,12073002004,Florida,Leon,562.70129520446,0.076215805933152
14897,12031010700,Florida,Duval,561.937604078091,0.113065916313499
15489,12057013409,Florida,Hillsborough,558.811641737818,0.118972033582674
18003,12115002010,Florida,Sarasota,556.479174382185,0.095271216295529
14818,12021010903,Florida,Collier,555.981045290885,0.123086350518239
17263,12099007835,Florida,Palm Beach,555.626385236624,0.147498376755143
15641,12069030807,Florida,Lake,555.111504501663,0.176281836932888
16016,12083001104,Florida,Marion,554.268816632138,0.090286498881274
17493,12103024512,Florida,Pinellas,553.423446813598,0.187664783592268
16720,12095012305,Florida,Orange,552.295562386512,0.081148334173746
15040,12033001101,Florida,Escambia,551.945029115173,0.09412432283683
17066,12099004813,Florida,Palm Beach,551.555968031287,0.102158912396979
15276,12057003600,Florida,Hillsborough,551.365216597914,0.127247915208381
15506,12057013802,Florida,Hillsborough,551.038245619893,0.190868806934497
18105,12117021708,Florida,Seminole,550.626047423109,0.090697751181537
16941,12097043205,Florida,Osceola,549.611451496448,0.311747845431905
16923,12097041900,Florida,Osceola,549.510665893554,0.095005301848817
18015,12115002505,Florida,Sarasota,548.610764231299,0.249481930073352
18160,12127080201,Florida,Volusia,548.316327654523,0.21460521630314
14221,12009064123,Florida,Brevard,547.507354996167,0.08769940012753
14914,12031012200,Florida,Duval,547.46442980552,0.077709642271898
16731,12095013201,Florida,Orange,546.721772598277,0.125452448967021
15082,12033003309,Florida,Escambia,546.491678735706,0.08219155944288
16922,12097041800,Florida,Osceola,544.647639052942,0.179751696057077
17207,12099007721,Florida,Palm Beach,544.282522581255,0.110089506994591
14151,12005000900,Florida,Bay,543.655486374467,0.127469047215584
15837,12073000901,Florida,Leon,543.061573531478,0.06797616391682
17967,12115001201,Florida,Sarasota,543.033708062022,0.07617249376659
17640,12103027603,Florida,Pinellas,541.936305981682,0.217732545593283
16048,12083002606,Florida,Marion,541.652981592607,0.083088354286333
14999,12031015923,Florida,Duval,540.825773860189,0.058272360075443
14547,12011070313,Florida,Broward,540.677040768088,0.051625803568041
15562,12061050301,Florida,Indian River,537.612963605322,0.130078142657954
14238,12009064902,Florida,Brevard,536.547309650341,0.162590093833437
14389,12011030704,Florida,Broward,535.489650612202,0.109105470784882
16061,12085000606,Florida,Martin,534.168787847796,0.106027945186145
18074,12117021313,Florida,Seminole,532.124853978515,0.086482180071269
16337,12086007300,Florida,Miami-Dade,531.892159698065,0.128600618882511
15723,12071010501,Florida,Lee,531.649149377364,0.150183375530329
14114,12001001811,Florida,Alachua,531.624093021968,0.086162737929006
15369,12057011107,Florida,Hillsborough,531.300760632235,0.081525358390707
17278,12099008203,Florida,Palm Beach,531.251848750522,0.095807366771961
15477,12057013313,Florida,Hillsborough,530.949508386664,0.111778843870877
14719,12017450902,Florida,Citrus,530.065357505518,0.206411743576915
17723,12105012203,Florida,Polk,528.789154417812,0.208102776236841
16865,12095017004,Florida,Orange,528.475556850433,0.115690796158151
16464,12086010015,Florida,Miami-Dade,528.361261427402,0.135965327181524
17231,12099007752,Florida,Palm Beach,527.730030223727,0.096160719792953
14244,12009065123,Florida,Brevard,527.35260714954,0.144718059042135
15881,12073002417,Florida,Leon,527.266201585304,0.073160288828265
15336,12057010401,Florida,Hillsborough,526.250218749046,0.098364526868981
15520,12057013918,Florida,Hillsborough,525.067729759204,0.287393393409526
15182,12053040907,Florida,Hernando,524.701990245433,0.203294068285716
14814,12021010801,Florida,Collier,524.401056565344,0.151956260957793
15278,12057003800,Florida,Hillsborough,523.460189958685,0.499961977037904
17423,12103020106,Florida,Pinellas,522.148021900935,0.14021160631067
17047,12099004101,Florida,Palm Beach,519.878662485629,0.099346199595954
15525,12057013923,Florida,Hillsborough,518.106149391001,0.109443631050064
18262,12127091021,Florida,Volusia,517.988080182112,0.202655743420232
17346,12101031506,Florida,Pasco,517.650053232908,0.127720220388085
15947,12081000902,Florida,Manatee,517.533740307284,0.105943447350519
18163,12127080400,Florida,Volusia,517.396027480222,0.152130557918325
18093,12117021608,Florida,Seminole,517.048783716163,0.090837804588223
14882,12031002802,Florida,Duval,515.67753881216,0.124349539139658
14669,12015010401,Florida,Charlotte,514.086525701102,0.183667926295499
18027,12115002711,Florida,Sarasota,513.697349511106,0.054952647572861
14860,12031000300,Florida,Duval,511.341173506341,0.21261587255981
16534,12086014300,Florida,Miami-Dade,509.826468981802,0.139755062769134
17385,12101032107,Florida,Pasco,509.088833873924,0.107470727015817
15903,12075970600,Florida,Levy,509.018489477108,0.122566455448377
17672,12105010603,Florida,Polk,508.89361087419,0.149148186070982
14968,12031014401,Florida,Duval,507.78799277544,0.039605958410065
17837,12109020200,Florida,St. Johns,506.787239437282,0.206430647428628
17245,12099007805,Florida,Palm Beach,506.472036843924,0.09021589541217
15279,12057003900,Florida,Hillsborough,506.181098703993,0.256294227191895
15534,12057014013,Florida,Hillsborough,505.633662279404,0.415134369687524
14977,12031014500,Florida,Duval,504.709125200868,0.124527294646156
15653,12069031205,Florida,Lake,504.586842622127,0.177110158870526
15338,12057010501,Florida,Hillsborough,504.571011666208,0.100432128118274
15441,12057012208,Florida,Hillsborough,500.538221472874,0.080627935159935
14548,12011070314,Florida,Broward,500.415071618607,0.090638484263468
17167,12099007005,Florida,Palm Beach,499.877291990153,0.135358053612281
18030,12115002714,Florida,Sarasota,498.957379078689,0.107952699930482
16669,12091021801,Florida,Okaloosa,498.918941487092,0.10595008313593
15785,12071040312,Florida,Lee,497.705540887825,0.379348735432794
14225,12009064127,Florida,Brevard,497.440928380587,0.070230259548297
14911,12031011903,Florida,Duval,497.259616419207,0.098098168557745
16338,12086007400,Florida,Miami-Dade,497.059081842657,0.073507702135856
17854,12109020805,Florida,St. Johns,496.107767096646,0.041543105601796
16483,12086010612,Florida,Miami-Dade,496.050814753092,0.054469179175699003
17612,12103027205,Florida,Pinellas,495.450264742365,0.076246578138253
17870,12109021302,Florida,St. Johns,494.351489122025,0.092679319295468
17064,12099004811,Florida,Palm Beach,494.0991445221,0.139654930616761
17969,12115001203,Florida,Sarasota,493.687344586447,0.123607247017138
15411,12057011607,Florida,Hillsborough,493.471292600966,0.065291253321112
18009,12115002303,Florida,Sarasota,493.096343043725,0.112118313561557
14443,12011042700,Florida,Broward,492.203440368175,0.098836032202445
14256,12009066200,Florida,Brevard,491.8864652427,0.188969060792432
15439,12057012206,Florida,Hillsborough,490.816227814648,0.082950182155594
14314,12011010406,Florida,Broward,490.324892910197,0.128223036848901
17784,12105014301,Florida,Polk,489.527406558394,0.285438721025303
18213,12127082705,Florida,Volusia,488.986357719579,0.211225208518177
17236,12099007758,Florida,Palm Beach,488.238980324873,0.090902807731311
14240,12009065021,Florida,Brevard,488.190327065996,0.04928228619685
15105,12035060106,Florida,Flagler,485.86186121765,0.16976305423398
18189,12127082401,Florida,Volusia,483.105466306209,0.148419498097146
18171,12127080807,Florida,Volusia,482.903966232086,0.101322695390702
16510,12086011900,Florida,Miami-Dade,481.472321391105,0.089659650165941
14326,12011010610,Florida,Broward,481.030410024337,0.069034214986271
17899,12111381701,Florida,St. Lucie,480.754825384356,0.173120210797391
17351,12101031603,Florida,Pasco,480.606173563173,0.074524139178659
16924,12097042000,Florida,Osceola,480.357155174016,0.071791534176359
14199,12009061201,Florida,Brevard,479.500544572858,0.07210534504855
15095,12033003612,Florida,Escambia,477.392448984726,0.101789434751541
18164,12127080500,Florida,Volusia,477.314187771582,0.196587391998181
17299,12101030407,Florida,Pasco,474.553418397903,0.175695452942578
17993,12115001904,Florida,Sarasota,474.449234525207,0.142992536023269
17204,12099007710,Florida,Palm Beach,473.026228745933,0.101442468099064
14135,12001110800,Florida,Alachua,472.370091127591,0.232694626171228
17620,12103027310,Florida,Pinellas,472.268135217425,0.05469864897121
15000,12031015924,Florida,Duval,471.880179971456,0.10540097832733
17444,12103022000,Florida,Pinellas,471.84380387701,0.141779989145736
14575,12011090101,Florida,Broward,469.614160986879,0.074838910117431
18038,12115002723,Florida,Sarasota,469.392019388265,0.20311208108536
14966,12031014337,Florida,Duval,469.311688521876,0.047815760419957
18143,12119911702,Florida,Sumter,469.026553859686,0.106645419249588
17259,12099007831,Florida,Palm Beach,467.385953471413,0.122705684817909
14918,12031012601,Florida,Duval,466.2308781147,0.158205252159722
16060,12085000604,Florida,Martin,465.215996747019,0.082763920431777
15524,12057013922,Florida,Hillsborough,464.927674690901,0.080035750506266
16883,12095017400,Florida,Orange,463.941135640779,0.042854344692479
14974,12031014411,Florida,Duval,463.211122263222,0.059120755872779
14257,12009066301,Florida,Brevard,462.978327735319,0.073582060987813
16512,12086012100,Florida,Miami-Dade,462.506254792213,0.030170010097339
17341,12101031408,Florida,Pasco,462.373591922223,0.201557799442992
17697,12105011822,Florida,Polk,461.855879145907,0.123358942079569
14771,12021010102,Florida,Collier,461.782009158725,0.090616563806657
16994,12099001403,Florida,Palm Beach,461.212779402732,0.161094229620235
17685,12105011501,Florida,Polk,460.230284300909,0.082522912731022
17749,12105012700,Florida,Polk,459.944927319884,0.068957260467749
14273,12009068601,Florida,Brevard,459.904930727778,0.243078716029481
15803,12071050310,Florida,Lee,459.517448566388,0.101483535460775
15576,12061050702,Florida,Indian River,459.366656162135,0.089214732212495
15132,12039020701,Florida,Gadsden,459.122864822915,0.132809622453837
17389,12101032111,Florida,Pasco,459.028047910222,0.149374568145207
14804,12021010508,Florida,Collier,458.595403584651,0.10559415233356
17720,12105012127,Florida,Polk,458.516706911847,0.074398297405784
18095,12117021611,Florida,Seminole,457.782710680447,0.096905738924735
17429,12103020207,Florida,Pinellas,457.420116965658,0.175930814217561
15197,12053041204,Florida,Hernando,457.388116981834,0.145340996816598
18122,12117022206,Florida,Seminole,456.795854816883,0.07965054138045
14636,12011110324,Florida,Broward,455.273390090054,0.028920936989585
15305,12057006400,Florida,Hillsborough,454.46691155777,0.11865976803075
18208,12127082606,Florida,Volusia,452.931174348195,0.149383632700592
16035,12083002202,Florida,Marion,452.523570001387,0.132899726872654
17273,12099008002,Florida,Palm Beach,450.749111506971,0.099569054894405
14155,12005001301,Florida,Bay,450.489788057879,0.088418015320487
14772,12021010105,Florida,Collier,449.607113474747,0.113766982154541
16723,12095012401,Florida,Orange,449.58908572793,0.054429671395633
16594,12086020300,Florida,Miami-Dade,448.815316589549,0.125894899464109
15347,12057010811,Florida,Hillsborough,448.042456297436,0.076890759618575
17391,12101032113,Florida,Pasco,447.932336939382,0.119480484646408
15023,12031016805,Florida,Duval,447.557791531085,0.059460315069893
14959,12031014330,Florida,Duval,445.583337195101,0.095189775089746
17315,12101031003,Florida,Pasco,445.170678913593,0.081220704052836
14681,12015020302,Florida,Charlotte,444.962766773533,0.110030357758045
17769,12105013902,Florida,Polk,444.941682843491,0.090841503234686
18022,12115002602,Florida,Sarasota,444.798919661281,0.170551732998958
15013,12031016722,Florida,Duval,444.507134858286,0.062474650015219
17489,12103024508,Florida,Pinellas,443.259411152452,0.096633837181699
17800,12105015200,Florida,Polk,441.005520213162,0.093078412877409
15032,12033000300,Florida,Escambia,440.761520292609,0.175044289234555
14222,12009064124,Florida,Brevard,440.311225149416,0.099753336010289
15054,12033002100,Florida,Escambia,440.244406193494,0.084516107927336
17934,12113010708,Florida,Santa Rosa,439.290118511358,0.082916217159562
16925,12097042100,Florida,Osceola,438.680479975882,0.050198018077112
18064,12117020903,Florida,Seminole,438.618085265159,0.04996219219332
15438,12057012108,Florida,Hillsborough,437.358874112367,0.145301951532348
18039,12115002724,Florida,Sarasota,436.748651389032,0.170471760885649
14827,12021011201,Florida,Collier,434.545492904544,0.061445912458222
14796,12021010416,Florida,Collier,433.996927252968,0.073771362783099
15738,12071020501,Florida,Lee,432.839914821553,0.169807734335643
17712,12105012002,Florida,Polk,432.612712678266,0.150004408002173
16899,12095018000,Florida,Orange,432.571360349655,0.145353279687384
15784,12071040311,Florida,Lee,432.551768565317,0.142380437315773
16719,12095012304,Florida,Orange,431.942736387252,0.068616796884393
15942,12081000807,Florida,Manatee,430.721762939021,0.069092358508024
17297,12101030405,Florida,Pasco,430.477595880627,0.208362824724408
14798,12021010418,Florida,Collier,430.467453697252,0.095979365372855
15400,12057011517,Florida,Hillsborough,429.528281000399,0.046586581453406
17978,12115001503,Florida,Sarasota,429.502378933131,0.135106127377519
17873,12109021405,Florida,St. Johns,428.811142800259,0.081756175939039
17930,12113010704,Florida,Santa Rosa,428.65609093802,0.080017937453429
14172,12005002603,Florida,Bay,427.746521737426,0.222090613570834
14743,12019030701,Florida,Clay,427.371906401186,0.06063733064716
18184,12127082000,Florida,Volusia,427.096986322721,0.154801372353288
15984,12081002012,Florida,Manatee,426.674896795069,0.11002447055056
16247,12086003922,Florida,Miami-Dade,426.553338050842,0.220783301268552
15019,12031016729,Florida,Duval,424.875142212957,0.069915277639124
15526,12057014002,Florida,Hillsborough,423.716774564789,0.160074338709781
18217,12127082903,Florida,Volusia,423.164131874596,0.106778736279232
14848,12027010200,Florida,DeSoto,422.228071751858,0.079545605077592
15755,12071040114,Florida,Lee,421.633442221651,0.111337058944191
17474,12103024005,Florida,Pinellas,421.052712188131,0.136042879543823
17349,12101031601,Florida,Pasco,420.483601087609,0.106775927142613
14863,12031000800,Florida,Duval,419.833916924777,0.160794299856292
17248,12099007812,Florida,Palm Beach,419.642168779158,0.077012693848258
15798,12071050209,Florida,Lee,419.370677875122,0.052167020509407
16068,12085001000,Florida,Martin,418.090896248817,0.0737503785939
18051,12117020703,Florida,Seminole,416.876698777775,0.066244509578544
17579,12103026500,Florida,Pinellas,415.519059814512,0.059039366270888
15021,12031016803,Florida,Duval,415.32865557773,0.060122851125902
14084,12001000500,Florida,Alachua,415.184545025229,0.083437408566163
16726,12095012500,Florida,Orange,415.178263016045,0.184770032494902
16724,12095012402,Florida,Orange,411.589909777045,0.087201252071408
16757,12095014000,Florida,Orange,411.517836214974,0.066750662808593
15202,12053041401,Florida,Hernando,410.30588477198,0.070999460939952
15789,12071050104,Florida,Lee,408.2673047725,0.14749541357388
17762,12105013500,Florida,Polk,408.08076510232,0.12712796420633
15080,12033003307,Florida,Escambia,407.463024184107,0.184205707135673
14245,12009065124,Florida,Brevard,407.083073976449,0.163750230883528
15405,12057011522,Florida,Hillsborough,405.953562049602,0.10708350357415
16830,12095016509,Florida,Orange,404.050491627305,0.090573972568327
15081,12033003308,Florida,Escambia,403.778224827636,0.096690187937652
15753,12071040112,Florida,Lee,403.223344664555,0.161289337865822
14254,12009066103,Florida,Brevard,402.507702060975,0.210957915126297
15069,12033002803,Florida,Escambia,401.640493154525,0.146104217226092
16782,12095014810,Florida,Orange,401.573172211647,0.068469424077007
17096,12099005812,Florida,Palm Beach,400.771142542362,0.099053668448434
17279,12099008301,Florida,Palm Beach,399.590717864163,0.225757467719866
17321,12101031010,Florida,Pasco,399.31058346611,0.103824904697377
15966,12081001703,Florida,Manatee,398.31068520699,0.242872369028653
17980,12115001505,Florida,Sarasota,398.168858580291,0.099517335311245
17390,12101032112,Florida,Pasco,397.292575502768,0.110359048750769
17644,12103027701,Florida,Pinellas,396.532091900007,0.144193487963639
17234,12099007756,Florida,Palm Beach,392.840285878199,0.077805562661557
17384,12101032106,Florida,Pasco,392.589460026472,0.067155227510515
14922,12031012704,Florida,Duval,389.971561723388,0.072364364765891
15487,12057013406,Florida,Hillsborough,389.748037633252,0.314059659656126
15718,12071010407,Florida,Lee,389.42980719779,0.057942241808926
14215,12009063102,Florida,Brevard,389.406918901018,0.049379523066322
14995,12031015700,Florida,Duval,389.239716529846,0.073957764873617
14784,12021010213,Florida,Collier,389.210613377523,0.097108436471438
16860,12095016903,Florida,Orange,388.393507957458,0.02667904299749
15045,12033001300,Florida,Escambia,387.689663521014,0.091609088733699
17488,12103024507,Florida,Pinellas,385.869551360607,0.116930167078972
17702,12105011836,Florida,Polk,384.64652617387,0.114648741035431
15374,12057011205,Florida,Hillsborough,384.478830993175,0.142557964773146
15004,12031016100,Florida,Duval,384.436390615999,0.052035245075257
14212,12009062800,Florida,Brevard,383.708867255365,0.102678316097235
18089,12117021505,Florida,Seminole,383.617975212167,0.084404394986176
14466,12011050402,Florida,Broward,383.222342893481,0.087633739513716
14126,12001002205,Florida,Alachua,382.838108114067,0.039647691395409
14111,12001001803,Florida,Alachua,382.695947063155,0.060191246785649
17587,12103026811,Florida,Pinellas,380.743064696667,0.063552506208758
14691,12015021001,Florida,Charlotte,380.051755570515,0.247268546239763
16769,12095014607,Florida,Orange,378.505189180374,0.081963011948977
15959,12081001403,Florida,Manatee,378.457459815137,0.085856955493452
15707,12071010203,Florida,Lee,378.049742303788,0.070387216962165
14672,12015010404,Florida,Charlotte,377.276222346117,0.089338437685559
15509,12057013806,Florida,Hillsborough,377.005401413189,0.312349131245393
17646,12103027704,Florida,Pinellas,376.047460309404,0.155199116925053
15200,12053041304,Florida,Hernando,374.850080745294,0.208830128548911
15932,12081000504,Florida,Manatee,374.019212164683,0.119038578028225
16626,12087971800,Florida,Monroe,372.899191521108,0.075946882183525
15631,12069030503,Florida,Lake,372.726448486471,0.249816654481549
17698,12105011832,Florida,Polk,372.024756611242,0.079628586603434
17648,12103027802,Florida,Pinellas,369.864839774527,0.13739407123868
15958,12081001402,Florida,Manatee,369.220438249255,0.20153954052907
15195,12053041201,Florida,Hernando,367.556998007377,0.103333426485065
17652,12103028002,Florida,Pinellas,366.310353442328,0.0953436630511
15058,12033002500,Florida,Escambia,364.749415248254,0.170762834854052
15766,12071040125,Florida,Lee,363.638943247497,0.185057986385495
15059,12033002601,Florida,Escambia,363.475689818154,0.128572935910207
17660,12103028401,Florida,Pinellas,362.916407585144,0.248063163079388
14165,12005001900,Florida,Bay,362.660910259932,0.091999216199881
16615,12087971001,Florida,Monroe,362.501071634784,0.26097989318559
17610,12103027202,Florida,Pinellas,361.848167901393,0.060338197082107
14813,12021010702,Florida,Collier,361.180701141387,0.111475525043638
14577,12011090200,Florida,Broward,360.237825402524,0.089902127627283
17414,12101033011,Florida,Pasco,359.614796608686,0.188477356713148
15456,12057012600,Florida,Hillsborough,359.52022588253,0.066491626758374
17153,12099006603,Florida,Palm Beach,359.482601771596,0.079778651081136
15979,12081002005,Florida,Manatee,359.330543737858,0.076258604358629
15941,12081000805,Florida,Manatee,359.306088408273,0.062969871785537
15878,12073002414,Florida,Leon,357.778128629595,0.083729962234869
18014,12115002504,Florida,Sarasota,356.526836907491,0.13054809114152
14261,12009066600,Florida,Brevard,356.058702028636,0.083719422061753
14803,12021010507,Florida,Collier,355.846142172813,0.088037145515293
14192,12009060400,Florida,Brevard,355.743511574342,0.085453641982787
15772,12071040207,Florida,Lee,355.088373925769,0.092111121640926
16842,12095016716,Florida,Orange,354.716308987466,0.065181240166752
14954,12031014311,Florida,Duval,354.058560755103,0.075994539762847
14542,12011070305,Florida,Broward,353.232906437404,0.044292527452966
14367,12011020406,Florida,Broward,352.700408693403,0.04870207245145
14194,12009060600,Florida,Brevard,352.161256235092,0.06901063222322
15693,12071001906,Florida,Lee,352.022411746438,0.037389528597604
17254,12099007821,Florida,Palm Beach,351.770665245421,0.13452033087779
14193,12009060500,Florida,Brevard,351.57247165963,0.076279555578136
16722,12095012307,Florida,Orange,351.227216675877,0.05670442632804
14742,12019030600,Florida,Clay,351.156882845774,0.078893930093412
18086,12117021502,Florida,Seminole,351.067937615473,0.072669827699332
17651,12103027904,Florida,Pinellas,351.06448341906,0.114093104783575
15742,12071020800,Florida,Lee,350.494128651916,0.096634719782718
16780,12095014808,Florida,Orange,350.270239803474,0.033845805372835
16518,12086012700,Florida,Miami-Dade,349.905126601457,0.047476950692192
15804,12071050311,Florida,Lee,349.413969507731,0.069218298238457
15479,12057013315,Florida,Hillsborough,348.480940931476,0.10941316826734
14174,12005002605,Florida,Bay,348.095721976715,0.294248285694603
16960,12099000213,Florida,Palm Beach,347.643626004457,0.122972630351771
15022,12031016804,Florida,Duval,346.840803836996,0.045061816790567
17083,12099005407,Florida,Palm Beach,345.820184856653,0.191802653830645
14277,12009069300,Florida,Brevard,345.759938019473,0.115910136781587
16014,12083001102,Florida,Marion,345.6947316695,0.122067348753355
16721,12095012306,Florida,Orange,342.977810308337,0.107415537209
14297,12009071500,Florida,Brevard,342.839347773697,0.132472700067116
15948,12081001000,Florida,Manatee,342.550685374204,0.069272130510456
14639,12011110327,Florida,Broward,341.847921282867,0.053247339763687
15808,12071050400,Florida,Lee,340.81915482365,0.03848889382537
14789,12021010408,Florida,Collier,340.799726232886,0.114902132917359
18060,12117020811,Florida,Seminole,340.440472931368,0.060727876013444
18111,12117021902,Florida,Seminole,340.030886113643,0.079316745069663
14543,12011070306,Florida,Broward,340.029159149416,0.04300900065133
15345,12057010809,Florida,Hillsborough,339.764929413795,0.12978033973025
17269,12099007909,Florida,Palm Beach,339.560037161805,0.085725836193336
14699,12015030402,Florida,Charlotte,339.528751121717,0.157407858656336
15701,12071001915,Florida,Lee,339.512926565468,0.111060819942908
17288,12101030102,Florida,Pasco,338.942206888226,0.134022224945918
14095,12001001202,Florida,Alachua,338.801873078569,0.049002295788049
14248,12009065202,Florida,Brevard,338.589468983234,0.065339534732388
14970,12031014406,Florida,Duval,337.241407825727,0.050282005043347
17998,12115002004,Florida,Sarasota,336.134724741568,0.089635926597752
15517,12057013915,Florida,Hillsborough,334.590406918763,0.054070847918352
17408,12101033005,Florida,Pasco,334.425448648878,0.074949674730811
15761,12071040120,Florida,Lee,333.037967634212,0.247980616257791
16781,12095014809,Florida,Orange,331.672252449046,0.113392223059503
16013,12083001008,Florida,Marion,330.705754085909,0.072049183896712
